,Vid_num,Video Link
14786,2266,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0054/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic50_clip1.mp4
14787,2267,data/engagement/video/Group_therapy_video_2/clip0102/Group_therapy_video_270_clip5.mp4
14788,2268,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0011/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202175_clip5.mp4
14789,2269,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0031/PTSD_Buddies_Zoom_Group_Support_Meeting24_clip1.mp4
14790,2270,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0106/Te_Awamutu_Community_Board_Meeting_14_September_2021212_clip6.mp4
14791,2271,data/engagement/video/Zoom_Focus_Group/clip0089/Zoom_Focus_Group88_clip3.mp4
14792,2272,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0001/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic2_clip1.mp4
14793,2273,data/engagement/video/grief_support_group/clip0030/grief_support_group51_clip2.mp4
14794,2274,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0022/Stroke_Buddies_Support_Group_Meeting_#524_clip3.mp4
14795,2275,data/engagement/video/August_Facebook_Live/clip0041/August_Facebook_Live27_clip8.mp4
14796,2276,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0032/Te_Awamutu_Community_Board_Meeting_14_September_2021182_clip3.mp4
14797,2277,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0114/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic88_clip6.mp4
14798,2278,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0069/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic63_clip1.mp4
14799,2279,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0021/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic18_clip1.mp4
14800,2280,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0075/Te_Awamutu_Community_Board_Meeting_14_September_2021201_clip7.mp4
14801,3359,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip1.mp4
14802,3360,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0032/PTSD_Buddies_Zoom_Group_Support_Meeting25_clip2.mp4
14803,3361,data/engagement/video/Zoom_Focus_Group/clip0044/Zoom_Focus_Group38_clip5.mp4
14804,3362,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0027/Te_Awamutu_Community_Board_Meeting_14_September_2021181_clip4.mp4
14805,3363,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0062/Stroke_Buddies_Support_Group_Meeting_#580_clip1.mp4
14806,3364,data/engagement/video/zoom_group_therapy_session_1/clip0018/zoom_group_therapy_session_135_clip5.mp4
14807,3365,data/engagement/video/August_Facebook_Live/clip0009/August_Facebook_Live9_clip4.mp4
14808,3366,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0103/Dry_Eye_Zoom_Group_October_14_202284_clip5.mp4
14809,3367,data/engagement/video/Zoom_Focus_Group/clip0109/Zoom_Focus_Group111_clip2.mp4
14810,3368,data/engagement/video/August_Facebook_Live/clip0115/August_Facebook_Live64_clip6.mp4
14811,3369,data/engagement/video/Zoom_Focus_Group/clip0015/Zoom_Focus_Group23_clip3.mp4
14812,3370,data/engagement/video/zoom_group_therapy_session_1/clip0054/zoom_group_therapy_session_169_clip1.mp4
14813,3371,data/engagement/video/August_Facebook_Live/clip0071/August_Facebook_Live44_clip5.mp4
14814,3372,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0043/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202199_clip4.mp4
14815,3373,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0034/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic31_clip5.mp4
14816,3374,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0044/Dry_Eye_Zoom_Group_October_14_202244_clip1.mp4
14817,3375,data/engagement/video/August_Facebook_Live/clip0013/August_Facebook_Live12_clip8.mp4
14818,3376,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0013/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202175_clip2.mp4
14819,3377,data/engagement/video/Group_therapy_video_2/clip0101/Group_therapy_video_270_clip1.mp4
14820,3378,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0125/Te_Awamutu_Community_Board_Meeting_14_September_2021218_clip8.mp4
14821,3959,data/engagement/video/August_Facebook_Live/clip0092/August_Facebook_Live54_clip5.mp4
14822,3960,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0024/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic20_clip6.mp4
14823,3961,data/engagement/video/August_Facebook_Live/clip0115/August_Facebook_Live64_clip2.mp4
14824,3962,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0024/PTSD_Buddies_Zoom_Group_Support_Meeting18_clip1.mp4
14825,3963,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0095/Dry_Eye_Zoom_Group_October_14_202281_clip5.mp4
14826,3964,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0046/Te_Awamutu_Community_Board_Meeting_14_September_2021189_clip5.mp4
14827,3965,data/engagement/video/Zoom_Focus_Group/clip0023/Zoom_Focus_Group25_clip5.mp4
14828,3966,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0057/Te_Awamutu_Community_Board_Meeting_14_September_2021194_clip6.mp4
14829,3967,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0042/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202198_clip5.mp4
14830,3968,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0069/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic63_clip3.mp4
14831,3969,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0095/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic72_clip3.mp4
14832,3970,data/engagement/video/zoom_group_therapy_session_1/clip0015/zoom_group_therapy_session_134_clip1.mp4
14833,3971,data/engagement/video/Zoom_Focus_Group/clip0068/Zoom_Focus_Group59_clip1.mp4
14834,3972,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0011/Te_Awamutu_Community_Board_Meeting_14_September_2021176_clip8.mp4
14835,3973,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0016/Mock_Group_Therapy_Session_Substance_Abuse28_clip3.mp4
14836,3974,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0004/Te_Awamutu_Community_Board_Meeting_14_September_2021174_clip8.mp4
14837,3975,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0013/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202175_clip5.mp4
14838,3976,data/engagement/video/Group_therapy_video_2/clip0027/Group_therapy_video_216_clip2.mp4
14839,3977,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0008/Dry_Eye_Zoom_Group_October_14_202230_clip1.mp4
14840,3978,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0026/Te_Awamutu_Community_Board_Meeting_14_September_2021181_clip8.mp4
14841,4878,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0006/PCA_Support_Group_Webina-9th_December_2022123_clip1.mp4
14842,4879,data/engagement/video/August_Facebook_Live/clip0038/August_Facebook_Live24_clip8.mp4
14843,4880,data/engagement/video/August_Facebook_Live/clip0099/August_Facebook_Live56_clip8.mp4
14844,4881,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0062/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic55_clip1.mp4
14845,4882,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0030/Dry_Eye_Zoom_Group_October_14_202239_clip3.mp4
14846,4883,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0009/Te_Awamutu_Community_Board_Meeting_14_September_2021175_clip5.mp4
14847,4884,data/engagement/video/PCA_Support_Group_Webina-9th_December_2022/clip0003/PCA_Support_Group_Webina-9th_December_2022117_clip4.mp4
14848,4885,data/engagement/video/Zoom_Focus_Group/clip0003/Zoom_Focus_Group3_clip5.mp4
14849,4886,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0080/Te_Awamutu_Community_Board_Meeting_14_September_2021202_clip2.mp4
14850,4887,data/engagement/video/August_Facebook_Live/clip0068/August_Facebook_Live43_clip6.mp4
14851,4888,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0058/Stroke_Buddies_Support_Group_Meeting_#577_clip3.mp4
14852,4889,data/engagement/video/PTSD_Buddies_Zoom_Group_Support_Meeting/clip0064/PTSD_Buddies_Zoom_Group_Support_Meeting49_clip2.mp4
14853,4890,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0060/Te_Awamutu_Community_Board_Meeting_14_September_2021194_clip7.mp4
14854,4891,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0030/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202187_clip3.mp4
14855,4892,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0067/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic61_clip2.mp4
14856,4893,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0034/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202189_clip2.mp4
14857,4894,data/engagement/video/August_Facebook_Live/clip0017/August_Facebook_Live17_clip1.mp4
14858,4895,data/engagement/video/zoom_group_therapy_session_1/clip0051/zoom_group_therapy_session_165_clip5.mp4
14859,4896,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0130/Te_Awamutu_Community_Board_Meeting_14_September_2021221_clip3.mp4
14860,4897,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0112/Te_Awamutu_Community_Board_Meeting_14_September_2021214_clip3.mp4
14861,3579,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0149/Dry_Eye_Zoom_Group_October_14_2022107_clip2.mp4
14862,3580,data/engagement/video/zoom_group_therapy_session_1/clip0029/zoom_group_therapy_session_144_clip4.mp4
14863,3581,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0100/Te_Awamutu_Community_Board_Meeting_14_September_2021211_clip2.mp4
14864,3582,data/engagement/video/August_Facebook_Live/clip0103/August_Facebook_Live57_clip3.mp4
14865,3583,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0112/Te_Awamutu_Community_Board_Meeting_14_September_2021214_clip5.mp4
14866,3584,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0011/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic13_clip5.mp4
14867,3585,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0049/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021102_clip3.mp4
14868,3586,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0052/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic48_clip4.mp4
14869,3587,data/engagement/video/August_Facebook_Live/clip0064/August_Facebook_Live39_clip7.mp4
14870,3588,data/engagement/video/Zoom_Focus_Group/clip0102/Zoom_Focus_Group95_clip1.mp4
14871,3589,data/engagement/video/August_Facebook_Live/clip0012/August_Facebook_Live12_clip3.mp4
14872,3590,data/engagement/video/August_Facebook_Live/clip0002/August_Facebook_Live2_clip2.mp4
14873,3591,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0035/Te_Awamutu_Community_Board_Meeting_14_September_2021183_clip4.mp4
14874,3592,data/engagement/video/Group_therapy_video_2/clip0075/Group_therapy_video_253_clip1.mp4
14875,3593,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0116/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic89_clip4.mp4
14876,3594,data/engagement/video/grief_support_group/clip0025/grief_support_group43_clip3.mp4
14877,3595,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0015/Dry_Eye_Zoom_Group_October_14_202235_clip4.mp4
14878,3596,data/engagement/video/August_Facebook_Live/clip0074/August_Facebook_Live45_clip6.mp4
14879,3597,data/engagement/video/Zoom_Focus_Group/clip0036/Zoom_Focus_Group34_clip6.mp4
14880,3598,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0090/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic70_clip6.mp4
14881,261,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0061/Dry_Eye_Zoom_Group_October_14_202262_clip4.mp4
14882,6185,data/engagement/video/August_Facebook_Live/clip0015/August_Facebook_Live14_clip8.mp4
14883,6186,data/engagement/video/Zoom_Focus_Group/clip0103/Zoom_Focus_Group99_clip4.mp4
14884,6187,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0118/Dry_Eye_Zoom_Group_October_14_202290_clip5.mp4
14885,6188,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0096/Stroke_Buddies_Support_Group_Meeting_#5106_clip3.mp4
14886,6189,data/engagement/video/Zoom_Focus_Group/clip0073/Zoom_Focus_Group68_clip3.mp4
14887,6190,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0001/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202162_clip2.mp4
14888,6191,data/engagement/video/Group_therapy_video_2/clip0093/Group_therapy_video_265_clip4.mp4
14889,6192,data/engagement/video/August_Facebook_Live/clip0071/August_Facebook_Live44_clip8.mp4
14890,6193,data/engagement/video/Group_therapy_video_2/clip0001/Group_therapy_video_22_clip3.mp4
14891,6194,data/engagement/video/Zoom_Focus_Group/clip0071/Zoom_Focus_Group65_clip1.mp4
14892,6195,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0067/Te_Awamutu_Community_Board_Meeting_14_September_2021196_clip1.mp4
14893,6196,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0083/Dry_Eye_Zoom_Group_October_14_202277_clip4.mp4
14894,6197,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0003/Te_Awamutu_Community_Board_Meeting_14_September_2021172_clip7.mp4
14895,6198,data/engagement/video/Zoom_Focus_Group/clip0017/Zoom_Focus_Group24_clip1.mp4
14896,6199,data/engagement/video/zoom_group_therapy_session_1/clip0063/zoom_group_therapy_session_179_clip4.mp4
14897,6200,data/engagement/video/August_Facebook_Live/clip0101/August_Facebook_Live57_clip4.mp4
14898,6201,data/engagement/video/August_Facebook_Live/clip0030/August_Facebook_Live22_clip6.mp4
14899,6202,data/engagement/video/PCA_Support_Group_Webinar_-_1st_December_2023/clip0006/PCA_Support_Group_Webinar_-_1st_December_2023114_clip1.mp4
14900,6203,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0117/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic89_clip3.mp4
14901,2001,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0001/Stroke_Buddies_Support_Group_Meeting_#51_clip1.mp4
14902,2002,data/engagement/video/Group_therapy_video_2/clip0010/Group_therapy_video_27_clip5.mp4
14903,2003,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0105/Te_Awamutu_Community_Board_Meeting_14_September_2021212_clip2.mp4
14904,2004,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0031/Te_Awamutu_Community_Board_Meeting_14_September_2021182_clip8.mp4
14905,2005,data/engagement/video/zoom_group_therapy_session_1/clip0039/zoom_group_therapy_session_154_clip2.mp4
14906,2006,data/engagement/video/Zoom_Focus_Group/clip0016/Zoom_Focus_Group24_clip4.mp4
14907,2007,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0093/Te_Awamutu_Community_Board_Meeting_14_September_2021208_clip1.mp4
14908,2008,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0029/Dry_Eye_Zoom_Group_October_14_202239_clip3.mp4
14909,2009,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0035/Stroke_Buddies_Support_Group_Meeting_#545_clip1.mp4
14910,2010,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0071/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic63_clip3.mp4
14911,2011,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0126/Te_Awamutu_Community_Board_Meeting_14_September_2021219_clip4.mp4
14912,2012,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0006/Te_Awamutu_Community_Board_Meeting_14_September_2021174_clip1.mp4
14913,2013,data/engagement/video/Group_therapy_video_2/clip0042/Group_therapy_video_231_clip2.mp4
14914,2014,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0003/Mock_Group_Therapy_Session_Substance_Abuse6_clip5.mp4
14915,2015,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0017/Te_Awamutu_Community_Board_Meeting_14_September_2021178_clip7.mp4
14916,2016,data/engagement/video/zoom_group_therapy_session_1/clip0022/zoom_group_therapy_session_139_clip2.mp4
14917,2017,data/engagement/video/August_Facebook_Live/clip0011/August_Facebook_Live11_clip4.mp4
14918,2018,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0047/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic43_clip6.mp4
14919,2019,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0073/Stroke_Buddies_Support_Group_Meeting_#591_clip2.mp4
14920,2020,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0078/Stroke_Buddies_Support_Group_Meeting_#592_clip3.mp4
14921,2701,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0029/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic26_clip5.mp4
14922,2702,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0001/Dry_Eye_Zoom_Group_October_14_202226_clip4.mp4
14923,2703,data/engagement/video/August_Facebook_Live/clip0065/August_Facebook_Live42_clip7.mp4
14924,2704,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0014/Te_Awamutu_Community_Board_Meeting_14_September_2021177_clip5.mp4
14925,2705,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0024/Te_Awamutu_Community_Board_Meeting_14_September_2021181_clip8.mp4
14926,2706,data/engagement/video/Group_therapy_video_2/clip0080/Group_therapy_video_258_clip1.mp4
14927,2707,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0061/Te_Awamutu_Community_Board_Meeting_14_September_2021195_clip8.mp4
14928,2708,data/engagement/video/Stroke_Buddies_Support_Group_Meeting_#5/clip0045/Stroke_Buddies_Support_Group_Meeting_#565_clip1.mp4
14929,2709,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0002/Mock_Group_Therapy_Session_Substance_Abuse4_clip4.mp4
14930,2710,data/engagement/video/Zoom_Focus_Group/clip0060/Zoom_Focus_Group52_clip1.mp4
14931,2711,data/engagement/video/grief_support_group/clip0006/grief_support_group15_clip4.mp4
14932,2712,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip3.mp4
14933,2713,data/engagement/video/August_Facebook_Live/clip0075/August_Facebook_Live45_clip7.mp4
14934,2714,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0052/Dry_Eye_Zoom_Group_October_14_202253_clip2.mp4
14935,2715,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0070/Te_Awamutu_Community_Board_Meeting_14_September_2021200_clip7.mp4
14936,2716,data/engagement/video/Zoom_Focus_Group/clip0009/Zoom_Focus_Group13_clip2.mp4
14937,2717,data/engagement/video/Group_therapy_video_2/clip0068/Group_therapy_video_249_clip5.mp4
14938,2718,data/engagement/video/August_Facebook_Live/clip0087/August_Facebook_Live51_clip9.mp4
14939,2719,data/engagement/video/August_Facebook_Live/clip0104/August_Facebook_Live57_clip8.mp4
14940,2720,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0041/Te_Awamutu_Community_Board_Meeting_14_September_2021186_clip8.mp4
14941,2021,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0018/Te_Awamutu_Community_Board_Meeting_14_September_2021179_clip7.mp4
14942,2022,data/engagement/video/zoom_group_therapy_session_1/clip0050/zoom_group_therapy_session_161_clip2.mp4
14943,2023,data/engagement/video/August_Facebook_Live/clip0069/August_Facebook_Live43_clip2.mp4
14944,2024,data/engagement/video/August_Facebook_Live/clip0012/August_Facebook_Live12_clip6.mp4
14945,2025,data/engagement/video/Zoom_Focus_Group/clip0101/Zoom_Focus_Group95_clip2.mp4
14946,2026,data/engagement/video/Zoom_Focus_Group/clip0034/Zoom_Focus_Group33_clip5.mp4
14947,2027,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0033/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic28_clip4.mp4
14948,2028,data/engagement/video/August_Facebook_Live/clip0081/August_Facebook_Live48_clip9.mp4
14949,2029,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0053/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021104_clip5.mp4
14950,2030,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0038/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202191_clip3.mp4
14951,2031,data/engagement/video/August_Facebook_Live/clip0063/August_Facebook_Live39_clip4.mp4
14952,2032,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0051/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic46_clip2.mp4
14953,2033,data/engagement/video/Zoom_Focus_Group/clip0063/Zoom_Focus_Group56_clip5.mp4
14954,2034,data/engagement/video/zoom_group_therapy_session_1/clip0033/zoom_group_therapy_session_149_clip1.mp4
14955,2035,data/engagement/video/Zoom_Focus_Group/clip0063/Zoom_Focus_Group56_clip6.mp4
14956,2036,data/engagement/video/August_Facebook_Live/clip0065/August_Facebook_Live42_clip8.mp4
14957,2037,data/engagement/video/August_Facebook_Live/clip0067/August_Facebook_Live43_clip7.mp4
14958,2038,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0106/Te_Awamutu_Community_Board_Meeting_14_September_2021212_clip1.mp4
14959,2039,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0001/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic2_clip6.mp4
14960,2040,data/engagement/video/Zoom_Focus_Group/clip0048/Zoom_Focus_Group42_clip4.mp4
14961,5621,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0027/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202185_clip4.mp4
14962,1022,data/engagement/video/Zoom_Focus_Group/clip0033/Zoom_Focus_Group33_clip6.mp4
14963,1023,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0075/Te_Awamutu_Community_Board_Meeting_14_September_2021201_clip5.mp4
14964,1024,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0095/Te_Awamutu_Community_Board_Meeting_14_September_2021208_clip5.mp4
14965,1025,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0020/Dry_Eye_Zoom_Group_October_14_202236_clip1.mp4
14966,1026,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0063/Te_Awamutu_Community_Board_Meeting_14_September_2021195_clip5.mp4
14967,1027,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0036/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic36_clip3.mp4
14968,1028,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0010/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202174_clip1.mp4
14969,1029,data/engagement/video/Zoom_Focus_Group/clip0021/Zoom_Focus_Group25_clip4.mp4
14970,1030,data/engagement/video/August_Facebook_Live/clip0098/August_Facebook_Live56_clip8.mp4
14971,1031,data/engagement/video/August_Facebook_Live/clip0011/August_Facebook_Live11_clip6.mp4
14972,1032,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0022/Dry_Eye_Zoom_Group_October_14_202237_clip1.mp4
14973,1033,data/engagement/video/Zoom_Focus_Group/clip0087/Zoom_Focus_Group80_clip1.mp4
14974,1034,data/engagement/video/Zoom_Focus_Group/clip0023/Zoom_Focus_Group25_clip6.mp4
14975,1035,data/engagement/video/grief_support_group/clip0036/grief_support_group59_clip1.mp4
14976,1036,data/engagement/video/Early_Mid_StageCare_Support_Group_Webinar_10th_September_2021/clip0017/Early_Mid_StageCare_Support_Group_Webinar_10th_September_202176_clip5.mp4
14977,1037,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0018/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic15_clip6.mp4
14978,1038,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0071/Dry_Eye_Zoom_Group_October_14_202271_clip4.mp4
14979,1039,data/engagement/video/Te_Awamutu_Community_Board_Meeting_14_September_2021/clip0054/Te_Awamutu_Community_Board_Meeting_14_September_2021192_clip4.mp4
14980,1040,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0099/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic74_clip6.mp4
14981,6362,data/engagement/video/Dry_Eye_Zoom_Group_October_14_2022/clip0075/Dry_Eye_Zoom_Group_October_14_202274_clip4.mp4
14982,6363,data/engagement/video/August_Facebook_Live/clip0077/August_Facebook_Live46_clip6.mp4
14983,6364,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0096/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic73_clip6.mp4
14984,6365,data/engagement/video/August_Facebook_Live/clip0093/August_Facebook_Live54_clip8.mp4
14985,6366,data/engagement/video/Zoom_Focus_Group/clip0002/Zoom_Focus_Group3_clip5.mp4
