listener_clip_uid,listener_video_path,listener_text_path,listener_audio_path,listener_openface_path,speaker_video_path,speaker_text_path,speaker_audio_path,speaker_openface_path,engagement
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0004,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,0.04666666666666662
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0005,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,-0.00999999999999996
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0005,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,0.17333333333333328
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0005,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,-0.0133333333333333
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0005,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,-0.00999999999999997
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0006,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,0.03999999999999992
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0006,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,0.10333333333333328
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0006,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,0.019999999999999973
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0007,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip1.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.csv,0.06999999999999997
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0007,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip3.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip3.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip3.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip3.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.csv,0.07333333333333328
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0007,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip5.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip5.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip5.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip5.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.csv,0.03999999999999995
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0008,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,-0.1
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0008,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,-0.07666666666666662
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0008,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip4.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip4.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip4.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip4.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,-0.0666666666666667
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0008,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip5.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip5.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip5.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip5.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,0.04666666666666662
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0009,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,0.04999999999999995
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0009,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.csv,data/engagement/video/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.mp4,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.txt,data/engagement/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.wav,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,0.13333333333333328
