listener_clip_uid,listener_video_path,listener_text_path,listener_audio_path,listener_openface_path,speaker_video_path,speaker_text_path,speaker_audio_path,speaker_openface_path,engagement
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0004,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0004/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,0.0466666666666666
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0005,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,-0.0099999999999999
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0005,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,0.1733333333333332
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0005,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,-0.0133333333333333
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0005,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip5.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0005/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,-0.0099999999999999
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0006,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip2.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,0.0399999999999999
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0006,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip3.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,0.1033333333333332
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0006,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip4.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0006/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic8_clip1.csv,0.0199999999999999
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0007,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip1.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip1.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip1.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip1.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.csv,0.0699999999999999
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0007,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip3.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip3.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip3.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip3.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.csv,0.0733333333333332
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0007,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip5.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip5.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip5.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip5.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0007/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic10_clip2.csv,0.0399999999999999
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0008,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,-0.1
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0008,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,-0.0766666666666666
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0008,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip4.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip4.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip4.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip4.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,-0.0666666666666667
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0008,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip5.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip5.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip5.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip5.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0008/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,0.0466666666666666
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0009,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip1.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,0.0499999999999999
Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic_clip0009,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip3.csv,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,data/engagement/text/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.txt,features/audio/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.pt,data/engagement/featopenface/Ask_a_Therapist_How_to_Manage_Mental_Health_During_a_Pandemic/clip0009/Ask_a_Therapist__How_to_Manage_Mental_Health_During_a_Pandemic12_clip6.csv,0.1333333333333332
